Report Date,MacroPlot Name,Sample Event Date,Visited,Num. Transects,Tran. Length,Num. Pts./Tran.,Offset,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:20,1999/09/16,True,1,50,166,0,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Tape,Transect,Point,Order,Species,Height,Status,Comment
2025/10/21,FPICO1T08:20,1999/09/16,18.3,1,61,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,18.6,1,62,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,18.9,1,63,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,19.2,1,64,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,19.5,1,65,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,19.8,1,66,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,20.1,1,67,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,20.4,1,68,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,20.7,1,69,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,21,1,70,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,21.3,1,71,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,21.6,1,72,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,21.9,1,73,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,22.2,1,74,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,22.5,1,75,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,22.8,1,76,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,23.1,1,77,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,23.4,1,78,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,23.7,1,79,1,ROCK1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,24,1,80,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,24.3,1,81,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,24.6,1,82,1,WOOD1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,24.9,1,83,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,25.2,1,84,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,25.5,1,85,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,25.8,1,86,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,26.1,1,87,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,26.4,1,88,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,26.7,1,89,1,MOSS1,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,27,1,90,1,MOSS1,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,27.3,1,91,1,MOSS1,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,27.6,1,92,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,27.9,1,93,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,28.2,1,94,1,WOOD1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,28.5,1,95,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,28.8,1,96,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,29.1,1,97,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,29.4,1,98,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,29.7,1,99,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,30,1,100,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,30.3,1,101,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,30.6,1,102,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,30.9,1,103,1,JUCO6,0.3,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,31.2,1,104,1,JUCO6,0.3,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,31.5,1,105,1,JUCO6,0.3,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,31.8,1,106,1,JUCO6,0.3,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,32.1,1,107,1,JUCO6,0.3,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,32.4,1,108,1,JUCO6,0.3,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,32.7,1,109,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,33,1,110,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,33.3,1,111,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,33.6,1,112,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,33.9,1,113,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,34.2,1,114,1,BREN,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,34.5,1,115,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,34.8,1,116,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,35.1,1,117,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,35.4,1,118,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,35.7,1,119,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,36,1,120,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,36.3,1,121,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,36.6,1,122,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,36.9,1,123,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,37.2,1,124,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,37.5,1,125,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,37.8,1,126,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,38.1,1,127,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,38.4,1,128,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,38.7,1,129,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,39,1,130,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,39.3,1,131,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,39.6,1,132,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,39.9,1,133,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,40.2,1,134,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,40.5,1,135,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,40.8,1,136,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,41.1,1,137,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,41.4,1,138,1,MOSS1,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,41.7,1,139,1,WOOD1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,42,1,140,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,42.3,1,141,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,42.6,1,142,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,42.9,1,143,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,43.2,1,144,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,43.5,1,145,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,43.8,1,146,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,44.1,1,147,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,44.4,1,148,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,44.7,1,149,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,45,1,150,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,45.3,1,151,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,45.6,1,152,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,45.9,1,153,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,46.2,1,154,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,46.5,1,155,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,46.8,1,156,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,47.1,1,157,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,47.4,1,158,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,47.7,1,159,1,VASC,0,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,48,1,160,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,48.3,1,161,1,VASC,0.1,L,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,48.6,1,162,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,48.9,1,163,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,49.2,1,164,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,49.5,1,165,1,LITT1,0,D,From FMH TRANSECT 1059
2025/10/21,FPICO1T08:20,1999/09/16,49.8,1,166,1,LITT1,0,D,From FMH TRANSECT 1059
